,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
297,00Z,16,Apr,1990,9,200.0,12340.0,-49.3,,,,250.0,61.0,354.5,,354.5
299,00Z,19,Apr,1990,0,1000.0,14.0,26.4,25.9,97.0,21.6,160.0,19.0,299.6,363.1,303.4
301,00Z,19,Apr,1990,2,850.0,1422.0,19.4,13.4,68.0,11.49,230.0,26.0,306.4,341.3,308.6
302,00Z,19,Apr,1990,3,700.0,3069.0,11.4,-14.6,15.0,1.77,280.0,35.0,315.1,321.1,315.4
303,00Z,19,Apr,1990,4,500.0,5760.0,-8.1,,,,265.0,39.0,323.1,,323.1
304,00Z,19,Apr,1990,5,400.0,7460.0,-21.5,,,,275.0,38.0,327.0,,327.0
305,00Z,19,Apr,1990,6,300.0,9520.0,-35.3,,,,265.0,29.0,335.5,,335.5
306,00Z,19,Apr,1990,7,250.0,10770.0,-39.1,,,,,,347.8,,347.8
308,00Z,23,Apr,1990,1,1000.0,29.0,26.4,25.5,95.0,21.08,160.0,9.0,299.6,361.5,303.3
309,00Z,23,Apr,1990,2,850.0,1429.0,25.4,5.4,28.0,6.66,290.0,15.0,312.7,333.8,314.0
310,00Z,23,Apr,1990,3,700.0,3084.0,10.4,6.1,75.0,8.51,275.0,29.0,314.0,340.8,315.6
311,00Z,23,Apr,1990,4,500.0,5790.0,-1.7,-13.6,40.0,2.7,275.0,29.0,330.9,340.5,331.4
312,00Z,23,Apr,1990,5,400.0,7510.0,-23.3,-26.6,74.0,1.09,,,324.6,328.6,324.8
314,00Z,24,Apr,1990,1,1000.0,41.0,22.0,21.2,95.0,16.13,120.0,9.0,295.1,341.6,298.0
318,00Z,24,Apr,1990,5,850.0,1431.0,26.0,12.0,42.0,10.47,280.0,24.0,313.4,346.1,315.3
320,00Z,25,Apr,1990,1,1000.0,62.0,21.2,19.9,92.0,14.86,205.0,15.0,294.4,337.0,297.0
324,00Z,25,Apr,1990,5,850.0,1457.0,20.0,16.0,78.0,13.64,200.0,14.0,307.1,348.4,309.6
325,00Z,25,Apr,1990,6,700.0,3100.0,9.4,-2.6,43.0,4.54,265.0,20.0,312.9,327.5,313.7
326,00Z,25,Apr,1990,7,500.0,5790.0,-7.5,,,,300.0,14.0,323.8,,323.8
327,00Z,25,Apr,1990,8,400.0,7490.0,-19.1,,,,295.0,12.0,330.1,,330.1
328,00Z,25,Apr,1990,9,300.0,9520.0,-35.1,,,,280.0,27.0,335.8,,335.8
329,00Z,25,Apr,1990,10,250.0,10770.0,-37.5,,,,240.0,33.0,350.2,,350.2
330,00Z,25,Apr,1990,11,200.0,12190.0,-45.9,,,,250.0,45.0,359.9,,359.9
334,00Z,27,Apr,1990,1,1000.0,70.0,21.4,21.3,99.0,16.23,90.0,12.0,294.6,341.1,297.4
338,00Z,27,Apr,1990,5,850.0,1468.0,19.0,16.8,87.0,14.37,225.0,33.0,306.0,349.4,308.7
340,00Z,27,Apr,1990,7,700.0,3108.0,9.4,5.9,79.0,8.39,290.0,22.0,312.9,339.2,314.4
341,00Z,27,Apr,1990,8,500.0,5790.0,-11.1,,,,285.0,47.0,319.4,,319.4
343,00Z,27,Apr,1990,10,400.0,7480.0,-19.5,,,,320.0,37.0,329.6,,329.6
345,00Z,27,Apr,1990,12,300.0,9560.0,-33.7,,,,290.0,27.0,337.8,,337.8
346,00Z,27,Apr,1990,13,250.0,10810.0,-44.5,,,,290.0,25.0,339.8,,339.8
347,00Z,27,Apr,1990,14,200.0,12270.0,-53.7,,,,285.0,29.0,347.6,,347.6
349,00Z,29,Apr,1990,1,1000.0,67.0,20.6,19.9,96.0,14.86,150.0,23.0,293.8,336.2,296.4
353,00Z,29,Apr,1990,5,850.0,1457.0,18.4,12.4,68.0,10.75,215.0,14.0,305.4,337.9,307.4
355,00Z,29,Apr,1990,7,700.0,3097.0,8.8,1.8,61.0,6.27,260.0,19.0,312.2,332.0,313.4
356,00Z,29,Apr,1990,8,500.0,5770.0,-11.1,,,,245.0,42.0,319.4,,319.4
357,00Z,29,Apr,1990,9,400.0,7450.0,-20.1,,,,245.0,29.0,328.8,,328.8
358,00Z,29,Apr,1990,10,300.0,9530.0,-32.5,,,,235.0,37.0,339.4,,339.4
359,00Z,29,Apr,1990,11,250.0,10790.0,-39.7,,,,,,346.9,,346.9
361,00Z,30,Apr,1990,1,1000.0,61.0,22.6,22.6,100.0,17.61,340.0,8.0,295.8,346.6,298.9
362,00Z,30,Apr,1990,2,850.0,1428.0,12.0,7.0,71.0,7.44,260.0,6.0,298.7,320.8,300.0
363,00Z,30,Apr,1990,3,700.0,3035.0,7.4,2.4,71.0,6.54,270.0,17.0,310.6,331.2,311.9
364,00Z,30,Apr,1990,4,500.0,5720.0,-10.1,-37.1,9.0,0.32,265.0,27.0,320.7,321.9,320.7
365,00Z,30,Apr,1990,5,400.0,7420.0,-21.3,,,,245.0,23.0,327.2,,327.2
366,00Z,30,Apr,1990,6,300.0,9460.0,-36.5,,,,270.0,57.0,333.8,,333.8
368,00Z,30,Apr,1990,8,250.0,10660.0,-45.1,,,,210.0,54.0,338.9,,338.9
369,00Z,30,Apr,1990,9,200.0,12120.0,-55.5,,,,215.0,33.0,344.7,,344.7
372,00Z,1,Apr,1997,1,1000.0,90.0,21.2,19.6,91.0,14.57,195.0,1.0,294.4,336.2,296.9
374,00Z,1,Apr,1997,3,850.0,1489.0,13.2,9.3,77.0,8.72,280.0,10.0,300.0,325.9,301.5
375,00Z,1,Apr,1997,4,700.0,3093.0,3.0,0.0,81.0,5.5,300.0,18.0,305.8,322.8,306.8
376,00Z,1,Apr,1997,5,500.0,5770.0,-10.7,-28.7,21.0,0.72,35.0,30.0,319.9,322.6,320.1
377,00Z,1,Apr,1997,6,400.0,7450.0,-22.3,-23.4,91.0,1.46,265.0,38.0,325.9,331.2,326.2
378,00Z,1,Apr,1997,7,300.0,9500.0,-37.5,-45.5,43.0,0.22,270.0,44.0,332.4,333.3,332.4
379,00Z,1,Apr,1997,8,250.0,10710.0,-47.3,-53.3,50.0,0.11,265.0,53.0,335.6,336.1,335.6
380,00Z,1,Apr,1997,9,200.0,12170.0,-51.9,-78.9,3.0,0.0,290.0,92.0,350.4,350.4,350.4
383,00Z,3,Apr,1997,1,1000.0,94.0,19.6,19.4,99.0,14.39,15.0,2.0,292.8,333.7,295.3
385,00Z,3,Apr,1997,3,850.0,1491.0,16.4,9.4,63.0,8.78,225.0,14.0,303.3,329.8,304.9
386,00Z,3,Apr,1997,4,700.0,3113.0,5.8,-1.2,61.0,5.03,295.0,12.0,308.9,324.7,309.8
387,00Z,3,Apr,1997,5,500.0,5780.0,-11.3,-28.3,23.0,0.75,280.0,19.0,319.2,321.9,319.3
388,00Z,3,Apr,1997,6,400.0,7460.0,-20.9,-26.9,59.0,1.06,260.0,28.0,327.7,331.6,327.9
