Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 27 Aug 1986,1,968.5,304,26.4,25.0,92,21.09,240,17,302.3,365.1,306.1
00Z 27 Aug 1986,2,935.7,609,25.3,24.0,92,20.56,230,20,304.2,365.8,307.9
00Z 27 Aug 1986,3,920.0,759,24.8,23.5,92,20.29,230,18,305.1,366.2,308.8
00Z 27 Aug 1986,4,903.9,914,23.7,22.4,92,19.27,230,16,305.5,363.6,309.0
00Z 27 Aug 1986,5,850.0,1451,19.8,18.5,92,16.04,215,10,306.9,355.4,309.8
00Z 27 Aug 1986,6,785.0,2133,15.0,NA,NA,NA,250,11,308.8,NA,308.8
00Z 27 Aug 1986,7,700.0,3116,8.0,NA,NA,NA,200,9,311.3,NA,311.3
00Z 27 Aug 1986,8,500.0,5880,-3.5,NA,NA,NA,275,12,328.7,NA,328.7
00Z 28 Aug 1986,0,1000.0
00Z 28 Aug 1986,1,999.0,20,27.0,26.0,94,21.76,270,5,300.2,364.4,304.1
00Z 28 Aug 1986,2,920.0,758,23.2,21.5,90,17.90,204,10,303.5,356.9,306.7
00Z 28 Aug 1986,3,850.0,1457,20.0,14.0,68,11.96,140,14,307.1,343.4,309.3
00Z 28 Aug 1986,4,700.0,3119,12.0,NA,NA,NA,180,7,315.7,NA,315.7
00Z 28 Aug 1986,5,600.0,4385,3.0,NA,NA,NA,NA,NA,319.5,NA,319.5
00Z 30 Aug 1986,0,1001.0,20,28.0,27.0,94,23.08,225,3,301.1,369.5,305.2
00Z 30 Aug 1986,1,1000.0,-25,-27.6,-30.0,80,0.32,220,11,245.6,246.4,245.6
00Z 30 Aug 1986,2,965.1,304,-17.0,-20.6,73,0.77,230,12,258.8,261.0,258.9
00Z 30 Aug 1986,3,933.8,609,-7.1,-11.9,69,1.66,245,16,271.3,276.0,271.6
00Z 30 Aug 1986,4,850.0,1479,21.0,13.0,60,11.19,245,15,308.1,342.3,310.2
00Z 30 Aug 1986,5,700.0,3161,13.2,0.2,41,5.58,255,14,317.1,335.2,318.1
00Z 30 Aug 1986,6,500.0,5970,-2.5,NA,NA,NA,235,11,329.9,NA,329.9
00Z 03 Aug 1987,0,1001.0,20,26.2,24.3,89,19.55,135,6,299.3,356.6,302.8
00Z 03 Aug 1987,1,1000.0,30,25.8,25.0,95,20.44,135,6,298.9,358.9,302.6
00Z 03 Aug 1987,2,920.0,758,24.0,23.0,94,19.67,166,12,304.3,363.3,307.9
00Z 03 Aug 1987,3,850.0,1440,19.8,16.0,79,13.64,195,17,306.9,348.2,309.4
00Z 03 Aug 1987,4,700.0,3085,12.4,10.3,87,11.37,160,10,316.2,352.0,318.3
00Z 03 Aug 1987,5,500.0,5810,-3.3,-6.1,81,4.88,175,9,328.9,345.6,329.9
00Z 03 Aug 1987,6,400.0,7560,-19.0,-20.0,92,1.97,305,NA,330.2,337.3,330.6
00Z 04 Aug 1988,0,1000.0,20,27.0,26.0,94,21.73,135,5,300.1,364.3,304.0
00Z 04 Aug 1988,1,850.0,1431,20.4,17.9,86,15.43,150,10,307.5,354.3,310.3
00Z 04 Aug 1988,2,700.0,3025,12.0,10.8,92,11.76,130,6,315.7,352.7,318.0
00Z 04 Aug 1988,3,500.0,5800,-3.5,-5.2,88,5.23,155,12,328.7,346.5,329.8
00Z 04 Aug 1988,4,400.0,7540,-11.3,-12.9,88,3.56,135,7,340.2,353.1,340.9
00Z 04 Aug 1988,5,300.0,9620,-25.5,NA,NA,NA,120,15,349.3,NA,349.3
00Z 04 Aug 1988,6,250.0,10980,-36.5,NA,NA,NA,110,28,351.7,NA,351.7
00Z 04 Aug 1988,7,200.0,12490,-47.3,NA,NA,NA,60,25,357.7,NA,357.7
00Z 04 Aug 1988,8,150.0,14340,-60.7,NA,NA,NA,115,44,365.3,NA,365.3
00Z 04 Aug 1988,9,100.0,16770,-77.7,NA,NA,NA,80,21,377.4,NA,377.4
00Z 31 Aug 1989,0,1004.0,20,28.0,27.0,94,23.01,130,4,300.8,369.0,304.9
00Z 31 Aug 1989,1,1000.0,53,26.8,25.7,94,21.34,125,14,299.9,362.8,303.8
00Z 31 Aug 1989,2,920.0,782,22.2,20.0,87,16.28,143,13,302.5,350.8,305.4
00Z 31 Aug 1989,3,850.0,1463,18.8,16.5,86,14.09,160,13,305.8,348.3,308.4
00Z 31 Aug 1989,4,700.0,3098,11.0,7.7,80,9.51,170,13,314.6,344.6,316.4
00Z 31 Aug 1989,5,536.0,5278,0.0,-4.0,74,5.34,138,14,326.4,344.4,327.5
00Z 31 Aug 1989,6,500.0,5830,-3.3,-7.1,75,4.52,130,14,328.9,344.4,329.9
00Z 31 Aug 1989,7,400.0,7560,-14.1,-17.5,75,2.43,140,14,336.6,345.4,337.1
00Z 31 Aug 1989,8,300.0,9700,-25.1,-30.1,63,1.05,125,21,349.9,354.1,350.1
00Z 31 Aug 1989,9,250.0,10990,-38.9,NA,NA,NA,115,25,348.1,NA,348.1
00Z 31 Aug 1989,10,200.0,12480,-52.1,NA,NA,NA,NA,NA,350.1,NA,350.1
