Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 12Z 10 May 2014, VGTJ, 41923, 140510/1200, 23.76, 90.38, 9.0, -2.32, -3.05, -3.50, 376.71, 40.10, 20.70, 26.70, 47.40, 1194.90, 1322.30, -77.26, -63.04, 180.91, 180.86, 751.30, 764.85, 59.90, 66.29, 290.97, 816.38, 308.35, 16.04, 5801.00, 61.46
 12Z 11 May 2014, VGTJ, 41923, 140511/1200, 23.76, 90.38, 9.0, -3.14, -5.80, -7.08, 266.00, 27.60, 22.20, 26.10, 48.30, 1591.61, 1906.21, 0.00, 0.00, 162.69, 161.53, 949.06, 949.06, 48.79, 58.43, 297.36, 949.06, 301.86, 20.56, 5791.00, 48.30
 00Z 12 May 2014, VGTJ, 41923, 140512/0000, 23.76, 90.38, 9.0, -0.90, -3.37, -4.82, 299.19, 39.60, 20.60, 21.30, 41.90, 3069.20, 3368.46, -2.56, -1.23, 125.66, 125.53, 916.86, 928.25, 42.27, 46.39, 298.10, 955.64, 302.02, 21.37, 5766.00, 62.12
 12Z 12 May 2014, VGTJ, 41923, 140512/1200, 23.76, 90.38, 9.0, 0.49, -6.22, -7.84, 247.60, 29.70, 17.90, 24.90, 42.80, 4244.31, 4710.19, -19.13, -7.36, 113.59, 113.55, 843.33, 882.68, 88.06, 97.73, 298.09, 912.81, 305.98, 22.39, 5817.00, 51.42
 00Z 13 May 2014, VGTJ, 41923, 140513/0000, 23.76, 90.38, 9.0, -1.01, -5.54, -6.95, 407.00, 35.00, 20.40, 23.70, 44.10, 3205.23, 3574.05, 0.00, 0.00, 124.52, 123.92, 957.67, 959.89, 58.39, 65.10, 298.81, 965.28, 301.87, 22.10, 5776.00, 55.37
 12Z 13 May 2014, VGTJ, 41923, 140513/1200, 23.76, 90.38, 9.0, -5.64, -9.64, -10.79, 322.98, 44.80, 24.30, 27.70, 52.00, 7253.25, 7587.95, -26.11, -14.48, 113.46, 112.50, 859.52, 878.02, 67.16, 70.26, 298.01, 906.68, 306.49, 22.45, 5794.00, 67.54
 00Z 14 May 2014, VGTJ, 41923, 140514/0000, 23.76, 90.38, 9.0, -2.26, -6.77, -8.07, 280.20, 37.10, 22.00, 24.70, 46.70, 3042.10, 3352.86, 0.00, 0.00, 127.64, 127.35, 950.30, 954.48, 44.54, 49.09, 298.46, 965.99, 301.44, 21.59, 5760.00, 59.02
 12Z 14 May 2014, VGTJ, 41923, 140514/1200, 23.76, 90.38, 9.0, -4.56, -6.86, -8.14, 300.80, 37.50, 23.30, 26.10, 49.40, 3341.78, 3679.99, -2.75, 0.00, 127.32, 126.14, 831.98, 849.38, 66.82, 73.59, 294.88, 849.38, 308.97, 19.73, 5801.00, 59.36
 00Z 15 May 2014, VGTJ, 41923, 140515/0000, 23.76, 90.38, 9.0, -3.23, -9.64, -11.07, 306.39, 39.70, 21.30, 30.30, 51.60, 3481.46, 3819.02, -1.30, 0.00, 111.91, 111.98, 943.46, 946.57, 90.33, 99.08, 299.04, 970.12, 301.66, 22.28, 5765.00, 53.07
 12Z 15 May 2014, VGTJ, 41923, 140515/1200, 23.76, 90.38, 9.0, 0.85, -1.38, -2.16, 205.62, 32.50, 17.70, 26.70, 44.40, 103.47, 214.13, -197.17, -150.82, 381.67, 377.18, 694.05, 708.64, 2.28, 4.73, 289.49, 828.22, 305.52, 14.36, 5783.00, 40.89
 00Z 16 May 2014, VGTJ, 41923, 140516/0000, 23.76, 90.38, 9.0, 4.36, -1.75, -2.71, 132.41, 28.30, 13.10, 27.10, 40.20, 336.34, 530.70, -199.12, -136.46, 355.85, 355.11, 748.73, 770.59, 21.03, 33.19, 293.08, 908.50, 301.26, 16.54, 5766.00, 35.61
 12Z 16 May 2014, VGTJ, 41923, 140516/1200, 23.76, 90.38, 9.0, -2.30, -7.10, -8.50, 233.79, 40.50, 20.90, 26.90, 47.80, 3186.58, 3537.81, -37.88, -15.04, 117.19, 115.91, 829.17, 851.29, 139.20, 154.55, 295.47, 870.98, 307.39, 20.00, 5797.00, 54.89
 00Z 17 May 2014, VGTJ, 41923, 140517/0000, 23.76, 90.38, 9.0, -2.31, -7.29, -8.49, 371.79, 38.60, 21.50, 26.30, 47.80, 2949.64, 3290.85, -1.25, -0.34, 125.77, 123.99, 930.43, 939.99, 89.44, 99.79, 298.20, 956.45, 302.05, 21.51, 5760.00, 57.03
 12Z 17 May 2014, VGTJ, 41923, 140517/1200, 23.76, 90.38, 9.0, -2.60, -8.09, -9.66, 258.40, 40.60, 20.90, 26.90, 47.80, 4923.41, 5352.71, -39.46, -16.63, 104.30, 104.00, 838.93, 866.60, 172.72, 187.78, 297.53, 892.44, 307.39, 22.20, 5804.00, 55.76
 00Z 18 May 2014, VGTJ, 41923, 140518/0000, 23.76, 90.38, 9.0, -3.00, -7.53, -8.77, 244.19, 41.10, 22.30, 26.50, 48.80, 2915.61, 3238.47, -3.82, -1.05, 120.02, 117.65, 888.45, 931.60, 434.74, 482.88, 298.06, 955.52, 301.99, 21.35, 5772.00, 59.18
 12Z 18 May 2014, VGTJ, 41923, 140518/1200, 23.76, 90.38, 9.0, -1.00, -5.62, -7.23, 228.41, 27.50, 19.30, 25.30, 44.60, 3981.64, 4417.03, -50.06, -22.00, 107.03, 107.08, 815.47, 847.95, 161.84, 179.54, 296.45, 880.06, 307.50, 21.07, 5816.00, 48.52
 00Z 19 May 2014, VGTJ, 41923, 140519/0000, 23.76, 90.38, 9.0, 6.70, -0.23, -1.38, 155.39, 26.70, 10.50, 24.50, 35.00, 679.37, 941.54, -224.67, -145.23, 196.15, 195.73, 751.60, 778.40, 55.09, 76.34, 294.04, 898.41, 303.22, 18.23, 5801.00, 39.51
 12Z 19 May 2014, VGTJ, 41923, 140519/1200, 23.76, 90.38, 9.0, 2.02, -3.92, -5.55, 230.01, 23.30, 16.30, 23.30, 39.60, 3660.10, 4115.44, -33.87, -13.16, 98.85, 98.88, 823.53, 863.10, 380.29, 427.60, 297.11, 895.54, 306.65, 21.49, 5820.00, 48.65
 00Z 20 May 2014, VGTJ, 41923, 140520/0000, 23.76, 90.38, 9.0, 1.95, -3.84, -5.08, 218.82, 26.90, 16.50, 24.50, 41.00, 2821.41, 3187.73, -40.61, -0.18, 108.16, 108.03, 811.36, 947.71, 727.55, 822.01, 298.26, 962.57, 301.54, 21.41, 5801.00, 47.11
 12Z 20 May 2014, VGTJ, 41923, 140520/1200, 23.76, 90.38, 9.0, 1.61, -5.67, -7.30, 219.62, 1.50, 16.70, 24.70, 41.40, 3844.61, 4333.65, -17.92, -1.98, 102.07, 102.14, 837.18, 874.44, 247.04, 278.46, 296.84, 885.51, 307.36, 21.38, 5833.00, 43.87
 00Z 21 May 2014, VGTJ, 41923, 140521/0000, 23.76, 90.38, 9.0, 3.91, -3.93, -5.38, 206.82, 26.70, 14.30, 24.30, 38.60, 2543.83, 2936.33, 0.00, 0.00, 120.43, 118.31, 961.38, 962.62, 59.74, 68.96, 298.61, 967.34, 301.48, 21.77, 5805.00, 42.88
 12Z 21 May 2014, VGTJ, 41923, 140521/1200, 23.76, 90.38, 9.0, 4.35, -1.04, -2.22, 161.59, 11.90, 13.10, 25.10, 38.20, 662.74, 930.21, -136.85, -46.20, 170.62, 168.93, 653.62, 746.29, 36.59, 51.36, 291.11, 813.45, 308.82, 16.26, 5821.00, 36.65
 00Z 22 May 2014, VGTJ, 41923, 140522/0000, 23.76, 90.38, 9.0, 2.21, -1.56, -2.82, 250.00, 32.50, 17.70, 20.10, 37.80, 1814.47, 2122.59, -10.03, -7.30, 138.94, 137.76, 888.63, 900.64, 97.75, 114.35, 296.91, 940.95, 302.15, 20.17, 5781.00, 54.66
 00Z 23 May 2014, VGTJ, 41923, 140523/0000, 23.76, 90.38, 9.0, 0.75, -5.17, -6.64, 212.41, 33.50, 18.30, 24.30, 42.60, 2693.15, 3056.52, -20.34, -6.54, 125.13, 123.43, 848.03, 900.41, 342.32, 388.51, 297.81, 943.88, 302.80, 21.33, 5780.00, 51.17
 00Z 24 May 2014, VGTJ, 41923, 140524/0000, 23.76, 90.38, 9.0, 2.04, -3.73, -4.85, 211.20, 30.30, 16.70, 24.70, 41.40, 1652.91, 1950.82, -81.49, -36.93, 141.28, 140.80, 772.74, 832.62, 737.79, 870.76, 295.94, 918.51, 303.24, 19.61, 5793.00, 45.10
 12Z 24 May 2014, VGTJ, 41923, 140524/1200, 23.76, 90.38, 9.0, 1.71, 0.03, 0.02, 186.81, 28.50, 17.10, 25.10, 42.20, 22.95, 27.81, -319.69, -196.85, 506.20, 504.71, 606.11, 762.43, 2.68, 3.25, 291.74, 884.64, 302.16, 15.65, 5790.00, 56.62
 00Z 25 May 2014, VGTJ, 41923, 140525/0000, 23.76, 90.38, 9.0, -1.00, -1.62, -1.76, 215.38, 34.20, 21.00, 23.50, 44.50, 217.10, 291.89, -70.83, -54.09, 326.87, 339.01, 744.91, 777.04, 151.10, 203.15, 294.80, 945.70, 299.57, 17.59, 5770.00, 61.83
 12Z 25 May 2014, VGTJ, 41923, 140525/1200, 23.76, 90.38, 9.0, -0.45, -2.25, -2.51, 244.21, 38.10, 20.10, 23.50, 43.60, 467.22, 537.14, -62.43, -43.23, 240.60, 240.82, 758.49, 782.46, 175.87, 202.19, 295.85, 949.42, 300.30, 18.72, 5776.00, 68.76
 00Z 26 May 2014, VGTJ, 41923, 140526/0000, 23.76, 90.38, 9.0, -0.59, -3.22, -3.66, 267.39, 37.90, 20.50, 22.70, 43.20, 1283.19, 1431.25, -20.56, -14.98, 155.93, 155.90, 864.41, 883.30, 359.55, 401.04, 296.92, 958.19, 300.59, 19.80, 5772.00, 68.03
 12Z 26 May 2014, VGTJ, 41923, 140526/1200, 23.76, 90.38, 9.0, -1.89, -4.11, -4.65, 256.19, 1.00, 21.20, 23.90, 45.10, 3504.22, 3880.16, -32.09, -21.79, 138.08, 136.03, 847.48, 852.22, 171.59, 190.00, 296.63, 930.48, 302.83, 20.06, 5795.00, 51.96
 00Z 27 May 2014, VGTJ, 41923, 140527/0000, 23.76, 90.38, 9.0, -3.64, -6.01, -6.55, 260.81, 42.80, 23.60, 23.90, 47.50, 2071.50, 2238.09, -0.06, 0.00, 133.10, 133.05, 942.78, 948.98, 103.98, 112.35, 298.14, 967.31, 301.01, 21.16, 5780.00, 74.27
 12Z 27 May 2014, VGTJ, 41923, 140527/1200, 23.76, 90.38, 9.0, -1.49, -3.85, -4.32, 273.79, 38.70, 21.30, 22.50, 43.80, 1137.15, 1284.07, -4.57, -1.90, 154.51, 153.72, 900.93, 919.61, 58.11, 65.62, 297.63, 959.49, 301.19, 20.67, 5647.00, 72.34
 00Z 29 May 2014, VGTJ, 41923, 140529/0000, 23.76, 90.38, 9.0, 0.21, -1.59, -2.49, 264.00, 27.10, 19.70, 22.10, 41.80, 490.85, 721.83, 0.00, 0.00, 239.55, 238.63, 968.17, 968.17, 27.05, 39.78, 296.61, 968.17, 299.39, 19.23, 5788.00, 50.58
 12Z 31 May 2014, VGTJ, 41923, 140531/1200, 23.76, 90.38, 9.0, -1.69, -3.10, -3.58, 263.80, 40.40, 21.20, 21.50, 42.70, 2177.26, 2349.98, -10.47, -11.55, 127.81, 127.79, 886.13, 888.16, 945.58, 1020.59, 297.92, 951.82, 302.17, 21.21, 5782.00, 74.47
 00Z 01 May 2015, VGTJ, 41923, 150501/0000, 23.76, 90.38, 9.0, -2.67, -4.52, -4.94, 237.79, 32.40, 23.00, 26.50, 49.50, 764.38, 901.77, -53.27, -38.89, 289.03, 289.03, 801.58, 821.60, 29.57, 34.89, 294.12, 942.73, 299.15, 16.91, 5744.00, 50.91
 12Z 01 May 2015, VGTJ, 41923, 150501/1200, 23.76, 90.38, 9.0, -1.31, -4.22, -5.36, 249.58, 26.50, 21.30, 24.70, 46.00, 1538.57, 1843.07, -31.53, -18.52, 182.45, 182.30, 828.97, 855.22, 16.11, 19.30, 294.10, 903.26, 302.79, 17.64, 5775.00, 42.82
 00Z 02 May 2015, VGTJ, 41923, 150502/0000, 23.76, 90.38, 9.0, 2.78, -2.46, -3.39, 172.78, 25.30, 15.90, 26.90, 42.80, 493.10, 694.11, -197.85, -131.20, 243.42, 242.87, 718.85, 755.23, 7.59, 10.68, 292.69, 913.24, 300.42, 16.07, 5761.00, 36.11
 12Z 02 May 2015, VGTJ, 41923, 150502/1200, 23.76, 90.38, 9.0, -3.75, -8.00, -9.30, 270.80, 39.30, 23.40, 26.50, 49.90, 3942.51, 4267.09, -0.19, -0.08, 123.01, 122.24, 941.84, 944.50, 56.73, 61.40, 298.08, 962.20, 301.41, 21.20, 5774.00, 57.38
 00Z 03 May 2015, VGTJ, 41923, 150503/0000, 23.76, 90.38, 9.0, -1.00, -3.99, -4.76, 226.59, 16.50, 22.50, 23.70, 46.20, 828.25, 1069.86, -20.40, -21.79, 236.48, 236.10, 883.96, 886.32, 10.00, 12.92, 294.04, 942.80, 299.06, 16.81, 5739.00, 41.70
 12Z 03 May 2015, VGTJ, 41923, 150503/1200, 23.76, 90.38, 9.0, 0.32, -7.55, -9.00, 193.18, 29.90, 18.30, 27.30, 45.60, 3509.08, 3897.52, -23.00, -2.66, 129.35, 128.14, 829.77, 876.26, 72.11, 80.10, 295.85, 894.37, 305.46, 19.90, 5786.00, 46.83
 00Z 04 May 2015, VGTJ, 41923, 150504/0000, 23.76, 90.38, 9.0, 2.47, -2.06, -2.38, 155.60, 31.90, 15.10, 29.10, 44.20, 370.80, 442.41, -293.19, -237.09, 310.97, 312.73, 717.50, 731.93, 19.24, 22.95, 291.87, 911.87, 299.70, 15.16, 5759.00, 46.14
 12Z 04 May 2015, VGTJ, 41923, 150504/1200, 23.76, 90.38, 9.0, 5.49, -6.31, -7.38, 88.59, 20.50, 9.70, 29.70, 39.40, 2813.27, 3114.35, -113.42, -42.27, 136.13, 135.21, 773.11, 811.56, 92.01, 101.86, 294.41, 882.41, 305.14, 18.43, 5797.00, 39.38
 00Z 05 May 2015, VGTJ, 41923, 150505/0000, 23.76, 90.38, 9.0, 2.51, -5.73, -6.72, 158.80, 29.30, 14.90, 28.90, 43.80, 2283.16, 2538.83, -121.86, -69.92, 169.75, 169.30, 784.07, 812.89, 119.07, 132.40, 295.91, 942.53, 300.98, 18.93, 5774.00, 44.01
 12Z 05 May 2015, VGTJ, 41923, 150505/1200, 23.76, 90.38, 9.0, 5.20, -6.98, -8.25, 96.80, 17.30, 9.90, 29.90, 39.80, 3527.36, 3881.27, -109.43, -35.51, 139.07, 138.34, 774.94, 817.46, 104.41, 114.88, 295.13, 882.23, 305.91, 19.30, 5811.00, 37.59
 00Z 06 May 2015, VGTJ, 41923, 150506/0000, 23.76, 90.38, 9.0, 2.57, -4.29, -5.02, 176.80, 26.70, 16.30, 26.30, 42.60, 1967.95, 2180.76, -46.53, -1.58, 176.38, 175.45, 791.52, 929.64, 35.25, 39.07, 295.71, 952.02, 299.93, 18.53, 5756.00, 46.24
 12Z 06 May 2015, VGTJ, 41923, 150506/1200, 23.76, 90.38, 9.0, 2.45, -5.52, -6.65, 156.40, 25.70, 14.50, 29.50, 44.00, 2150.67, 2413.49, -140.18, -70.49, 176.72, 175.92, 740.78, 777.93, 57.92, 64.99, 293.25, 873.18, 304.85, 17.30, 5795.00, 39.43
 00Z 07 May 2015, VGTJ, 41923, 150507/0000, 23.76, 90.38, 9.0, 0.81, -6.68, -7.76, 159.39, 31.10, 16.90, 29.90, 46.80, 2675.43, 2901.12, -174.06, -96.83, 205.17, 205.00, 741.36, 808.12, 64.93, 70.41, 295.38, 932.57, 301.34, 18.52, 5769.00, 41.64
 12Z 07 May 2015, VGTJ, 41923, 150507/1200, 23.76, 90.38, 9.0, -5.29, -0.65, -1.18, 352.40, 37.80, 25.00, 29.10, 54.10, 27.38, 67.78, -400.30, -360.20, 422.47, 416.55, 551.07, 565.35, 1.14, 2.81, 287.60, 862.35, 300.05, 12.16, 5751.00, 42.60
 00Z 08 May 2015, VGTJ, 41923, 150508/0000, 23.76, 90.38, 9.0, -2.42, 1.62, 1.12, 239.60, 37.00, 22.90, 27.10, 50.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 288.18, 906.02, 296.47, 12.02, 5741.00, 42.43
 12Z 08 May 2015, VGTJ, 41923, 150508/1200, 23.76, 90.38, 9.0, -3.44, -0.47, -1.03, 272.21, 31.30, 23.70, 26.70, 50.40, 40.65, 89.15, -498.53, -430.97, 293.53, 292.79, 520.66, 537.46, 0.76, 1.66, 287.94, 855.03, 301.14, 12.54, 5776.00, 41.68
 00Z 09 May 2015, VGTJ, 41923, 150509/0000, 23.76, 90.38, 9.0, -1.85, -0.25, -0.77, 193.60, 34.60, 22.20, 25.30, 47.50, 160.22, 226.79, -300.52, -257.43, 281.34, 280.49, 539.48, 567.55, 18.55, 26.26, 291.21, 917.59, 298.49, 14.43, 5777.00, 47.70
 00Z 10 May 2015, VGTJ, 41923, 150510/0000, 23.76, 90.38, 9.0, -2.42, -5.52, -6.80, 254.61, 28.40, 22.60, 24.10, 46.70, 2849.23, 3189.28, -6.17, -3.54, 132.32, 131.36, 902.71, 915.40, 269.18, 301.31, 297.04, 956.03, 300.90, 20.01, 5783.00, 48.60
 12Z 10 May 2015, VGTJ, 41923, 150510/1200, 23.76, 90.38, 9.0, -0.89, -5.00, -6.13, 204.39, 37.80, 19.50, 26.50, 46.00, 2986.70, 3243.46, -65.85, -35.01, 142.16, 141.54, 793.29, 817.26, 155.71, 169.10, 294.84, 888.32, 305.01, 18.83, 5825.00, 54.16
 00Z 11 May 2015, VGTJ, 41923, 150511/0000, 23.76, 90.38, 9.0, -1.86, -3.61, -4.33, 235.38, 35.40, 21.60, 24.70, 46.30, 1887.02, 2103.94, -6.05, -5.76, 149.99, 149.98, 918.24, 922.05, 65.14, 72.62, 295.98, 953.62, 300.03, 18.76, 5766.00, 51.98
 12Z 11 May 2015, VGTJ, 41923, 150511/1200, 23.76, 90.38, 9.0, -1.10, -2.62, -3.37, 340.82, 31.30, 21.10, 23.30, 44.40, 1313.66, 1500.56, -27.47, -15.95, 171.19, 170.78, 795.48, 833.69, 39.46, 45.08, 294.13, 907.61, 302.42, 17.59, 5803.00, 54.41
 00Z 12 May 2015, VGTJ, 41923, 150512/0000, 23.76, 90.38, 9.0, -2.69, -3.43, -4.00, 223.59, 34.00, 22.60, 25.70, 48.30, 908.82, 1040.00, -121.96, -98.19, 196.14, 195.99, 716.99, 761.44, 43.23, 49.47, 293.83, 923.17, 300.65, 16.95, 5778.00, 54.50
 12Z 12 May 2015, VGTJ, 41923, 150512/1200, 23.76, 90.38, 9.0, 2.00, -1.38, -2.18, 195.20, 29.70, 17.10, 25.10, 42.20, 366.11, 525.29, -153.63, -95.56, 220.96, 220.69, 663.97, 721.60, 20.38, 29.24, 291.99, 880.83, 302.80, 15.84, 5793.00, 44.89
 00Z 13 May 2015, VGTJ, 41923, 150513/0000, 23.76, 90.38, 9.0, -1.39, -2.70, -3.20, 226.42, 35.10, 20.90, 25.90, 46.80, 621.34, 762.98, -126.54, -99.54, 211.44, 210.84, 731.98, 757.13, 17.60, 21.61, 294.56, 944.60, 299.42, 17.33, 5775.00, 53.46
 12Z 13 May 2015, VGTJ, 41923, 150513/1200, 23.76, 90.38, 9.0, 1.20, -2.80, -3.75, 223.79, 24.10, 17.70, 24.70, 42.40, 1210.66, 1464.26, -75.63, -35.14, 174.39, 173.29, 754.48, 800.94, 28.62, 34.61, 293.22, 867.87, 305.36, 17.39, 5825.00, 45.33
 00Z 14 May 2015, VGTJ, 41923, 150514/0000, 23.76, 90.38, 9.0, 3.70, -3.31, -3.96, 150.80, 31.10, 12.70, 28.70, 41.40, 1314.62, 1486.81, -200.90, -132.92, 164.60, 163.68, 742.08, 764.26, 26.32, 29.77, 295.38, 932.06, 301.40, 18.52, 5797.00, 50.58
 12Z 14 May 2015, VGTJ, 41923, 150514/1200, 23.76, 90.38, 9.0, 2.91, -2.67, -3.66, 195.01, 30.10, 15.10, 25.10, 40.20, 1802.40, 2042.03, -88.43, -41.41, 142.14, 141.28, 759.51, 794.04, 58.90, 66.73, 293.64, 860.25, 306.57, 18.02, 5848.00, 51.26
 00Z 15 May 2015, VGTJ, 41923, 150515/0000, 23.76, 90.38, 9.0, -3.77, -5.66, -6.19, 267.01, 39.20, 22.80, 27.70, 50.50, 1191.91, 1346.87, -123.36, -96.57, 250.06, 248.65, 772.65, 793.46, 65.26, 73.75, 295.15, 919.85, 302.31, 18.52, 5808.00, 137.86
 12Z 15 May 2015, VGTJ, 41923, 150515/1200, 23.76, 90.38, 9.0, -1.62, 1.33, 1.44, 411.17, 41.50, 21.10, 23.10, 44.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 293.33, 929.44, 299.54, 16.31, 5843.00, 76.93
 00Z 16 May 2015, VGTJ, 41923, 150516/0000, 23.76, 90.38, 9.0, 0.00, 0.00
 12Z 16 May 2015, VGTJ, 41923, 150516/1200, 23.76, 90.38, 9.0, 2.52, -4.11, -4.99, 200.61, 33.30, 16.50, 24.50, 41.00, 1747.53, 1983.06, -30.22, -7.00, 157.77, 157.13, 817.36, 863.08, 87.22, 98.98, 294.84, 893.51, 304.51, 18.70, 5817.00, 54.90
 00Z 17 May 2015, VGTJ, 41923, 150517/0000, 23.76, 90.38, 9.0, 3.32, -1.09, -1.23, 219.31, 29.10, 14.90, 26.90, 41.80, 81.16, 117.71, -290.22, -219.62, 413.60, 414.28, 648.57, 704.89, 1.70, 2.47, 291.35, 888.88, 301.36, 15.11, 5791.00, 48.77
 12Z 17 May 2015, VGTJ, 41923, 150517/1200, 23.76, 90.38, 9.0, -3.31, -1.49, -1.75, 262.59, 38.40, 23.30, 24.70, 48.00, 202.14, 261.98, -129.91, -125.06, 426.04, 426.51, 754.74, 763.80, 3.16, 4.10, 291.88, 892.26, 301.57, 15.50, 5783.00, 58.93
 00Z 18 May 2015, VGTJ, 41923, 150518/0000, 23.76, 90.38, 9.0, 0.85, -0.13, -0.79, 218.58, 33.00, 19.40, 22.70, 42.10, 264.16, 384.57, -105.86, -84.60, 331.27, 333.58, 755.87, 778.52, 40.26, 58.62, 292.82, 915.39, 300.34, 16.08, 5781.00, 50.55
 12Z 18 May 2015, VGTJ, 41923, 150518/1200, 23.76, 90.38, 9.0, 1.62, -1.58, -2.30, 201.99, 30.90, 17.90, 23.90, 41.80, 406.08, 574.16, -95.32, -60.10, 322.16, 320.89, 736.41, 777.42, 20.65, 29.19, 292.33, 876.21, 303.61, 16.27, 5798.00, 47.96
 00Z 19 May 2015, VGTJ, 41923, 150519/0000, 23.76, 90.38, 9.0, 1.22, -2.40, -3.07, 190.41, 33.30, 18.70, 23.70, 42.40, 405.18, 564.48, -49.10, -25.90, 233.49, 233.81, 793.89, 832.23, 142.56, 198.61, 294.65, 931.87, 300.69, 17.73, 5798.00, 53.53
 12Z 19 May 2015, VGTJ, 41923, 150519/1200, 23.76, 90.38, 9.0, 2.22, -1.01, -1.51, 184.98, 28.30, 17.30, 23.30, 40.60, 152.38, 307.87, -70.24, -30.88, 319.13, 313.08, 717.18, 771.39, 41.73, 84.32, 291.17, 847.56, 305.28, 15.62, 5820.00, 48.36
 00Z 20 May 2015, VGTJ, 41923, 150520/0000, 23.76, 90.38, 9.0, 2.35, -1.47, -2.53, 204.20, 28.60, 17.80, 21.50, 39.30, 614.97, 878.50, -41.00, -29.40, 207.87, 207.73, 851.73, 868.18, 139.84, 199.76, 294.92, 923.93, 301.69, 18.16, 5806.00, 48.07
 12Z 20 May 2015, VGTJ, 41923, 150520/1200, 23.76, 90.38, 9.0, 1.06, -2.51, -3.15, 207.61, 31.50, 17.70, 24.70, 42.40, 914.77, 1104.56, -72.48, -36.40, 163.92, 162.97, 745.92, 782.72, 287.80, 347.51, 292.44, 846.83, 306.69, 16.96, 5831.00, 53.16
 00Z 21 May 2015, VGTJ, 41923, 150521/0000, 23.76, 90.38, 9.0, 3.90, 0.19, -0.80, 201.21, 32.00, 15.30, 22.30, 37.60, 350.05, 511.34, -125.30, -86.98, 273.95, 248.40, 757.69, 782.08, 15.48, 22.62, 294.11, 913.98, 301.78, 17.52, 5816.00, 45.63
 12Z 21 May 2015, VGTJ, 41923, 150521/1200, 23.76, 90.38, 9.0, 0.85, 244.00, 19.90, 17.90, 23.90, 41.80, 5340.00, 42.51
 00Z 22 May 2015, VGTJ, 41923, 150522/0000, 23.76, 90.38, 9.0, 2.69, -1.00, -2.13, 222.00, 30.90, 15.90, 23.90, 39.80, 4105.61, 4501.43, -104.20, -82.21, 205.08, 204.13, 847.70, 848.37, 98.54, 108.04, 294.23, 900.32, 303.23, 17.97, 5826.00, 37.34
 12Z 22 May 2015, VGTJ, 41923, 150522/1200, 23.76, 90.38, 9.0, -1.11, -6.17, -7.76, 394.19, 28.40, 19.60, 24.50, 44.10, 4167.06, 4649.16, -7.17, 0.00, 100.36, 100.31, 851.09, 880.39, 84.05, 93.77, 297.13, 880.39, 308.17, 21.95, 5854.00, 51.43
 00Z 23 May 2015, VGTJ, 41923, 150523/0000, 23.76, 90.38, 9.0, 5.22, -3.13, -4.45, 269.15, 25.30, 9.90, 28.90, 38.80, 1418.02, 1718.57, -242.53, -143.53, 145.46, 144.81, 727.51, 755.88, 32.29, 39.13, 295.67, 911.38, 303.65, 19.43, 5821.00, 39.53
 12Z 23 May 2015, VGTJ, 41923, 150523/1200, 23.76, 90.38, 9.0, -3.09, -6.64, -8.11, 414.48, 23.90, 21.90, 26.30, 48.20, 2409.61, 2826.16, -15.41, -1.00, 119.72, 116.83, 795.57, 850.92, 46.94, 55.05, 294.79, 858.33, 307.97, 19.44, 5836.00, 44.84
 00Z 24 May 2015, VGTJ, 41923, 150524/0000, 23.76, 90.38, 9.0, -3.56, -0.86, -1.64, 467.81, 32.50, 22.10, 29.10, 51.20, 14.23, 53.84, -633.20, -538.26, 474.27, 460.57, 532.91, 553.40, 0.09, 0.35, 291.07, 901.59, 299.86, 14.58, 5808.00, 41.96
 12Z 24 May 2015, VGTJ, 41923, 150524/1200, 23.76, 90.38, 9.0, -4.44, 369.55, 29.90, 23.50, 27.30, 50.80, 5737.00, 47.49
 00Z 25 May 2015, VGTJ, 41923, 150525/0000, 23.76, 90.38, 9.0, 1.72, 0.23, -0.75, 347.89, 28.70, 15.90, 26.90, 42.80, 0.00, 45.98, 0.00, -343.85, 432.92, 559.76, 0.00, 1.16, 293.12, 912.52, 300.93, 16.41, 5813.00, 42.59
 12Z 25 May 2015, VGTJ, 41923, 150525/1200, 23.76, 90.38, 9.0, -1.43, -5.82, -7.22, 409.40, 30.30, 20.10, 26.10, 46.20, 2137.05, 2422.25, -95.63, -6.10, 132.45, 132.42, 710.22, 842.26, 52.76, 59.80, 295.26, 877.61, 306.49, 19.55, 5833.00, 50.35
 00Z 26 May 2015, VGTJ, 41923, 150526/0000, 23.76, 90.38, 9.0, -3.09, -4.70, -5.74, 366.78, 32.40, 23.00, 25.70, 48.70, 655.95, 795.91, -220.42, -151.24, 255.95, 255.02, 682.95, 706.12, 7.96, 9.66, 294.51, 919.60, 301.66, 17.77, 5803.00, 49.69
