Date,Station identifier,Station number,Observation time,Station latitude,Station longitude,Station elevation,Showalter index,Lifted index,LIFT computed using virtual temperature,SWEAT index,K index,Cross totals index,Vertical totals index,Totals totals index,Convective Available Potential Energy,CAPE using virtual temperature,Convective Inhibition,CINS using virtual temperature,Equilibrum Level,Equilibrum Level using virtual temperature,Level of Free Convection,LFCT using virtual temperature,Bulk Richardson Number,Bulk Richardson Number using CAPV,Temp [K] of the Lifted Condensation Level,Pres [hPa] of the Lifted Condensation Level,Mean mixed layer potential temperature,Mean mixed layer mixing ratio,1000 hPa to 500 hPa thickness,Precipitable water [mm] for entire sounding
 00Z 10 Apr 1990, VGTJ, 41923, 900410/0000, 23.76, 90.37, 9.0, 13.96, 2.62, 1.89, 141.01, -7.70, -2.70, 25.30, 22.60, 25.02, 108.72, -257.73, -151.01, 619.55, 597.85, 722.43, 753.25, 0.08, 0.37, 290.41, 902.19, 299.11, 14.52, 5741.00, 17.33
 00Z 11 Apr 1990, VGTJ, 41923, 900411/0000, 23.76, 90.37, 9.0, 6.43, -1.19, -2.16, 153.79, 19.50, 10.10, 27.10, 37.20, 128.01, 307.05, -242.29, -153.67, 451.48, 456.22, 717.79, 748.77, 1.49, 3.57, 293.80, 933.01, 299.72, 16.94, 5779.00, 29.16
 00Z 12 Apr 1990, VGTJ, 41923, 900412/0000, 23.76, 90.37, 9.0, 5.25, 0.84, -0.14, 171.81, 24.30, 11.90, 25.90, 37.80, 380.25, 536.89, -2.75, 0.00, 222.71, 223.17, 935.43, 941.85, 5.79, 8.17, 294.24, 941.85, 299.34, 17.42, 5803.00, 33.11
 00Z 13 Apr 1990, VGTJ, 41923, 900413/0000, 23.76, 90.37, 9.0, 9.99, -3.11, -4.21, 68.01, 8.50, 3.50, 27.50, 31.00, 2102.48, 2417.04, 0.00, 0.00, 154.55, 154.37, 968.94, 969.95, 26.53, 30.49, 296.57, 971.79, 299.03, 19.13, 5760.00, 30.39
 00Z 16 Apr 1990, VGTJ, 41923, 900416/0000, 23.76, 90.37, 9.0, 6.39, -4.80, -5.87, 155.72, 19.64, 12.84, 24.84, 37.67, 1289.57, 1578.70, 0.00, 0.00, 242.88, 272.46, 969.46, 970.28, 16.55, 20.26, 296.08, 972.93, 298.43, 18.53, 5569.30, 34.74
 00Z 17 Apr 1990, VGTJ, 41923, 900417/0000, 23.76, 90.37, 9.0, -4.00, -7.77, -8.97, 281.18, 24.90, 25.10, 25.30, 50.40, 2635.86, 2998.65, -0.25, -0.02, 149.18, 149.12, 942.91, 948.95, 26.09, 29.68, 296.70, 963.69, 299.86, 19.42, 5718.00, 38.91
 00Z 22 Apr 1990, VGTJ, 41923, 900422/0000, 23.76, 90.37, 9.0, 6.15, -6.95, -8.03, 4.30, 5.70, 32.70, 38.40, 1339.60, 1607.25, -261.25, -130.15, 251.53, 253.96, 717.68, 762.76, 90.67, 108.79, 293.95, 914.31, 301.60, 17.58, 5761.00, 21.61
 00Z 23 Apr 1990, VGTJ, 41923, 900423/0000, 23.76, 90.37, 9.0, 13.36, -3.68, -4.68, 121.02, -7.70, 28.30, 20.60, 1115.29, 1384.18, -202.54, -56.58, 236.09, 236.65, 715.70, 735.81, 8.01, 9.94, 292.62, 894.88, 302.09, 17.32, 5771.00, 19.98
 00Z 24 Apr 1990, VGTJ, 41923, 900424/0000, 23.76, 90.37, 9.0, 30.70, 297.47, 5736.00, 0.00
 00Z 25 Apr 1990, VGTJ, 41923, 900425/0000, 23.76, 90.37, 9.0, -5.74, -2.20, -2.66, 382.00, 41.30, 23.30, 34.30, 57.60, 115.87, 157.46, -648.99, -611.59, 404.12, 428.47, 583.55, 586.67, 2.65, 3.61, 288.92, 884.55, 299.24, 12.92, 5775.00, 41.99
 00Z 29 Apr 1990, VGTJ, 41923, 900429/0000, 23.76, 90.37, 9.0, -1.50, -1.80, -1.92, 358.01, 34.90, 21.10, 30.10, 51.20, 73.12, 90.02, -400.54, -362.61, 452.14, 451.71, 591.20, 584.78, 0.67, 0.82, 290.50, 943.87, 295.36, 13.41, 5725.00, 42.69
 00Z 01 Apr 1991, VGTJ, 41923, 910401/0000, 23.76, 90.37, 9.0, 3.37, -8.55, -9.60, 92.60, 22.90, 11.10, 33.10, 44.20, 2531.19, 2798.59, -187.29, -95.95, 171.87, 170.80, 757.62, 800.24, 30.89, 34.15, 295.88, 958.93, 299.46, 18.54, 5752.00, 31.23
 00Z 03 Apr 1991, VGTJ, 41923, 910403/0000, 23.76, 90.37, 9.0, 2.79, -8.02, -8.85, 247.28, 15.10, 11.10, 34.10, 45.20, 1782.45, 2021.75, -275.08, -158.93, 213.27, 213.46, 724.71, 761.76, 11.46, 13.00, 293.58, 903.51, 302.23, 17.22, 5773.00, 28.76
 00Z 04 Apr 1991, VGTJ, 41923, 910404/0000, 23.76, 90.37, 9.0, 0.14, -5.13, -6.24, 240.42, 22.30, 19.10, 27.10, 46.20, 1972.38, 2287.37, -73.21, -37.74, 185.51, 185.22, 794.27, 829.68, 17.79, 20.63, 295.41, 946.47, 300.12, 18.31, 5757.00, 34.62
 00Z 05 Apr 1991, VGTJ, 41923, 910405/0000, 23.76, 90.37, 9.0, 6.67, -2.87, -3.76, 132.39, 24.30, 10.10, 27.10, 37.20, 1478.48, 1683.44, -155.77, -82.42, 188.45, 187.78, 762.05, 794.14, 32.15, 36.61, 293.73, 923.32, 300.53, 17.04, 5786.00, 38.29
 00Z 06 Apr 1991, VGTJ, 41923, 910406/0000, 23.76, 90.37, 9.0, -1.14, -8.06, -8.89, 197.20, 28.70, 20.10, 29.10, 49.20, 3329.86, 3606.38, -57.65, -23.68, 140.39, 139.57, 817.68, 850.02, 53.88, 58.36, 295.95, 938.00, 301.44, 19.15, 5757.00, 45.20
 00Z 07 Apr 1991, VGTJ, 41923, 910407/0000, 23.76, 90.37, 9.0, 2.73, -5.17, -5.95, 164.20, 32.60, 15.70, 28.70, 44.40, 804.27, 949.41, -108.95, -57.76, 783.09, 811.27, 34.93, 41.23, 293.62, 935.27, 299.31, 16.62, 5731.00, 41.72
 00Z 08 Apr 1991, VGTJ, 41923, 910408/0000, 23.76, 90.37, 9.0, -2.03, -4.23, -4.73, 244.19, 33.30, 21.70, 30.70, 52.40, 942.53, 1061.17, -176.40, -140.82, 269.84, 270.19, 746.80, 761.27, 83.77, 94.31, 291.81, 952.03, 295.97, 14.48, 5694.00, 37.03
 00Z 09 Apr 1991, VGTJ, 41923, 910409/0000, 23.76, 90.37, 9.0, -3.24, -6.11, -6.81, 281.20, 38.50, 22.70, 30.70, 53.40, 1642.39, 1805.85, -117.83, -88.68, 242.56, 242.56, 779.92, 793.34, 68.17, 74.96, 293.77, 956.93, 297.52, 16.32, 5713.00, 42.71
 00Z 10 Apr 1991, VGTJ, 41923, 910410/0000, 23.76, 90.37, 9.0, 2.10, -1.20, -1.54, 141.99, 23.50, 16.50, 29.50, 46.00, 89.06, 151.35, -307.34, -239.76, 422.30, 419.41, 657.42, 708.53, 3.11, 5.29, 288.72, 897.77, 297.79, 12.61, 5719.00, 32.09
 00Z 11 Apr 1991, VGTJ, 41923, 910411/0000, 23.76, 90.37, 9.0, 10.08, 3.77, 3.38, 77.99, -5.30, 3.10, 28.10, 31.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.69, 877.72, 295.53, 10.14, 5708.00, 12.93
 00Z 12 Apr 1991, VGTJ, 41923, 910412/0000, 23.76, 90.37, 9.0, 1.61, -3.76, -4.25, 180.10, 32.50, 17.10, 30.10, 47.20, 706.58, 819.29, -183.54, -134.02, 307.85, 307.94, 748.94, 764.22, 26.04, 30.19, 290.40, 914.48, 297.94, 13.83, 5706.00, 35.30
 00Z 13 Apr 1991, VGTJ, 41923, 910413/0000, 23.76, 90.37, 9.0, -0.23, -3.21, -3.69, 145.98, 15.10, 19.10, 31.10, 50.20, 505.04, 617.67, -290.30, -215.18, 286.83, 286.70, 680.99, 720.94, 29.81, 36.45, 289.21, 903.23, 297.77, 12.94, 5722.00, 27.73
 00Z 14 Apr 1991, VGTJ, 41923, 910414/0000, 23.76, 90.37, 9.0, -1.42, -1.61, -2.06, 231.99, 32.10, 21.10, 29.10, 50.20, 95.11, 154.87, -287.92, -245.68, 406.87, 398.71, 596.04, 685.76, 1.05, 1.72, 288.29, 875.73, 299.44, 12.53, 5747.00, 38.16
 00Z 15 Apr 1991, VGTJ, 41923, 910415/0000, 23.76, 90.37, 9.0, 0.38, -3.29, -4.36, 223.80, 31.30, 18.90, 25.90, 44.80, 1467.39, 1746.55, -90.32, -57.56, 189.45, 188.95, 780.56, 805.55, 37.01, 44.05, 295.16, 947.38, 299.78, 17.99, 5785.00, 37.78
 00Z 16 Apr 1991, VGTJ, 41923, 910416/0000, 23.76, 90.37, 9.0, 4.86, -4.38, -5.48, 158.00, 21.30, 10.30, 30.30, 40.60, 1575.35, 1856.41, -241.35, -149.18, 181.59, 180.71, 744.41, 772.22, 29.38, 34.63, 294.14, 915.14, 301.72, 17.73, 5773.00, 28.95
 00Z 17 Apr 1991, VGTJ, 41923, 910417/0000, 23.76, 90.37, 9.0, 12.72, -0.97, -1.76, 81.02, -2.70, -2.10, 26.90, 24.80, 492.32, 695.57, -237.49, -114.56, 278.30, 279.63, 719.13, 763.85, 4.56, 6.44, 292.21, 908.87, 300.32, 16.13, 5806.00, 24.69
 00Z 18 Apr 1991, VGTJ, 41923, 910418/0000, 23.76, 90.37, 9.0, -1.79, -5.21, -6.22, 237.19, 27.80, 21.80, 26.70, 48.50, 1473.23, 1741.24, -58.47, -38.23, 206.68, 206.78, 813.59, 837.60, 31.64, 37.40, 293.93, 919.54, 301.09, 17.16, 5780.00, 40.52
 00Z 19 Apr 1991, VGTJ, 41923, 910419/0000, 23.76, 90.37, 9.0, 12.91, 7.26, 6.91, 55.01, -9.30, -2.30, 26.70, 24.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 281.00, 785.69, 301.08, 8.75, 5776.00, 15.10
 00Z 20 Apr 1991, VGTJ, 41923, 910420/0000, 23.76, 90.37, 9.0, 6.07, -3.62, -4.40, 69.00, 10.50, 9.70, 29.70, 39.40, 690.87, 889.24, -191.78, -112.10, 308.55, 323.75, 751.30, 781.84, 14.48, 18.64, 290.81, 901.98, 299.54, 14.55, 5739.00, 22.35
 00Z 21 Apr 1991, VGTJ, 41923, 910421/0000, 23.76, 90.37, 9.0, 8.81, -4.66, -5.44, 53.01, -2.70, 0.50, 31.50, 32.00, 1002.63, 1213.28, -236.25, -128.02, 322.23, 323.47, 749.80, 781.14, 33.95, 41.08, 292.03, 912.70, 299.78, 15.92, 5744.00, 23.10
 00Z 22 Apr 1991, VGTJ, 41923, 910422/0000, 23.76, 90.37, 9.0, 1.11, -6.87, -7.93, 174.19, 16.10, 17.50, 28.50, 46.00, 2472.94, 2800.32, -71.59, -29.69, 172.25, 172.00, 808.02, 843.67, 79.12, 89.60, 295.41, 933.59, 301.29, 18.62, 5747.00, 35.39
 00Z 23 Apr 1991, VGTJ, 41923, 910423/0000, 23.76, 90.37, 9.0, 1.17, -6.32, -7.23, 152.21, 13.90, 18.30, 28.30, 46.60, 1329.52, 1604.16, -58.12, -18.90, 236.50, 236.71, 789.42, 848.60, 31.17, 37.60, 294.38, 946.33, 299.09, 17.21, 5738.00, 32.32
 00Z 24 Apr 1991, VGTJ, 41923, 910424/0000, 23.76, 90.37, 9.0, -2.34, -2.71, -3.29, 395.07, 31.10, 20.70, 31.70, 52.40, 340.56, 414.63, -546.88, -497.35, 337.91, 341.66, 653.12, 667.13, 5.02, 6.11, 291.46, 938.49, 296.81, 14.41, 5736.00, 41.47
 00Z 27 Apr 1991, VGTJ, 41923, 910427/0000, 23.76, 90.37, 9.0, 10.98, -2.74, -3.59, 37.00, -2.90, 0.90, 27.90, 28.80, 575.55, 804.80, -190.59, -84.01, 325.37, 329.10, 745.94, 790.65, 58.61, 81.95, 293.08, 921.87, 300.00, 16.70, 5762.00, 24.76
 00Z 29 Apr 1991, VGTJ, 41923, 910429/0000, 23.76, 90.37, 9.0, -0.18, -2.20, -2.43, 204.18, 37.90, 20.50, 24.30, 44.80, 262.41, 306.70, -56.65, -38.90, 410.50, 409.38, 773.56, 792.95, 12.35, 14.43, 294.32, 950.12, 298.69, 17.00, 5770.00, 61.14
 00Z 01 Apr 1992, VGTJ, 41923, 920401/0000, 23.76, 90.37, 9.0, 5.32, 4.35, 4.42, 71.00, 12.70, 10.10, 31.10, 41.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 278.91, 796.44, 297.67, 7.57, 5701.00, 22.48
 00Z 02 Apr 1992, VGTJ, 41923, 920402/0000, 23.76, 90.37, 9.0, 5.15, 0.47, 0.12, 133.18, 13.10, 13.50, 27.50, 41.00, 27.35, 94.72, -285.65, -219.52, 544.72, 516.78, 713.62, 738.51, 0.60, 2.07, 287.60, 887.42, 297.69, 11.87, 5716.00, 33.31
 00Z 03 Apr 1992, VGTJ, 41923, 920403/0000, 23.76, 90.37, 9.0, 6.76, -0.32, -0.81, 85.02, 15.30, 6.90, 30.90, 37.80, 114.44, 179.86, -450.50, -333.01, 351.61, 355.87, 562.70, 640.98, 1.13, 1.77, 286.91, 869.09, 298.66, 11.62, 5742.00, 21.87
 00Z 04 Apr 1992, VGTJ, 41923, 920404/0000, 23.76, 90.37, 9.0, 12.13, 4.44, 4.04, 63.00, -4.50, -0.90, 27.10, 26.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 282.02, 794.40, 301.22, 10.61, 5749.00, 14.11
 00Z 05 Apr 1992, VGTJ, 41923, 920405/0000, 23.76, 90.37, 9.0, 8.95, -2.99, -3.66, 96.00, 11.10, 2.30, 30.30, 32.60, 457.98, 603.16, -254.00, -150.78, 345.89, 346.83, 729.38, 757.16, 5.11, 6.73, 290.50, 898.03, 299.58, 14.36, 5718.00, 23.72
 00Z 06 Apr 1992, VGTJ, 41923, 920406/0000, 23.76, 90.37, 9.0, 9.73, -3.15, -3.92, 39.01, 7.50, 0.90, 29.90, 30.80, 682.16, 871.60, -235.40, -130.35, 301.36, 301.43, 742.23, 773.25, 12.45, 15.90, 291.55, 902.35, 300.25, 15.32, 5735.00, 22.51
 00Z 07 Apr 1992, VGTJ, 41923, 920407/0000, 23.76, 90.37, 9.0, 6.11, -7.28, -8.26, 110.99, 16.10, 6.90, 31.90, 38.80, 1764.41, 2023.45, -234.15, -122.46, 204.10, 204.15, 764.55, 802.57, 13.81, 15.83, 295.24, 952.93, 299.35, 18.08, 5731.00, 24.08
 00Z 08 Apr 1992, VGTJ, 41923, 920408/0000, 23.76, 90.37, 9.0, 13.32, -2.70, -3.88, 64.41, -9.90, -3.63, 26.91, 23.27, 419.42, 631.91, 0.00, 0.00, 284.95, 320.03, 950.43, 952.16, 4.22, 6.36, 296.53, 964.45, 299.62, 19.21, 5718.31, 20.59
 00Z 09 Apr 1992, VGTJ, 41923, 920409/0000, 23.76, 90.37, 9.0, 14.56, -1.63, -2.75, 73.00, -9.90, -3.30, 24.70, 21.40, 1817.05, 2140.51, 0.00, 0.00, 174.78, 174.70, 950.29, 954.73, 19.69, 23.20, 295.94, 959.26, 299.50, 18.64, 5798.00, 19.83
 00Z 10 Apr 1992, VGTJ, 41923, 920410/0000, 23.76, 90.37, 9.0, 11.94, 2.08, 1.30, 59.98, -6.10, 0.50, 26.50, 27.00, 56.49, 87.23, -736.58, -466.76, 275.34, 277.65, 418.96, 414.54, 0.77, 1.19, 290.70, 897.71, 299.83, 14.66, 5800.00, 20.84
 00Z 11 Apr 1992, VGTJ, 41923, 920411/0000, 23.76, 90.37, 9.0, 12.08, -0.39, -1.24, 77.00, -6.90, -4.70, 29.30, 24.60, 502.43, 629.68, -572.35, -385.37, 224.64, 224.51, 645.26, 678.36, 4.33, 5.43, 291.86, 909.48, 299.90, 16.19, 5806.00, 16.37
 00Z 12 Apr 1992, VGTJ, 41923, 920412/0000, 23.76, 90.37, 9.0, 12.09, -3.64, -4.80, 82.01, -8.30, -2.70, 28.30, 25.60, 2231.06, 2541.40, -194.22, -61.54, 158.83, 158.56, 730.90, 787.32, 23.33, 26.58, 296.00, 953.58, 300.06, 18.87, 5798.00, 21.37
 00Z 13 Apr 1992, VGTJ, 41923, 920413/0000, 23.76, 90.37, 9.0, 9.34, -2.44, -3.45, 79.00, -0.50, 2.50, 29.50, 32.00, 1218.37, 1448.51, -346.67, -1.37, 196.84, 196.64, 696.87, 937.43, 11.29, 13.42, 294.68, 948.94, 299.14, 17.41, 5786.00, 23.13
 00Z 14 Apr 1992, VGTJ, 41923, 920414/0000, 23.76, 90.37, 9.0, 6.71, -3.72, -4.62, 90.00, 7.50, 5.10, 32.10, 37.20, 1441.77, 1662.86, -382.83, -250.64, 186.56, 185.96, 708.96, 738.18, 16.28, 18.77, 293.58, 918.62, 300.82, 17.17, 5777.00, 27.48
 00Z 15 Apr 1992, VGTJ, 41923, 920415/0000, 23.76, 90.37, 9.0, 6.57, -3.56, -4.09, 164.50, 8.90, 4.70, 32.70, 37.40, 1312.41, 1423.61, -489.99, -343.91, 204.50, 204.15, 673.93, 698.75, 23.00, 24.95, 290.30, 868.87, 302.22, 14.89, 5778.00, 27.78
 00Z 16 Apr 1992, VGTJ, 41923, 920416/0000, 23.76, 90.37, 9.0, -2.19, -6.72, -7.38, 253.59, 28.30, 19.50, 33.50, 53.00, 2036.99, 2169.93, -315.14, -228.47, 184.79, 184.64, 698.99, 728.24, 84.56, 90.08, 292.73, 913.06, 300.45, 16.01, 5767.00, 39.02
 00Z 17 Apr 1992, VGTJ, 41923, 920417/0000, 23.76, 90.37, 9.0, -1.29, -1.71, -2.28, 227.00, 27.70, 17.70, 34.70, 52.40, 385.67, 460.70, -653.25, -589.77, 346.54, 356.11, 628.20, 638.99, 9.50, 11.35, 284.86, 822.29, 301.26, 10.80, 5760.00, 27.52
 00Z 19 Apr 1992, VGTJ, 41923, 920419/0000, 23.76, 90.37, 9.0, 3.12, -9.25, -10.31, 96.01, 12.90, 11.90, 32.90, 44.80, 3698.50, 3983.28, -0.17, 0.00, 164.54, 164.05, 944.58, 952.18, 68.39, 73.66, 296.15, 964.84, 299.22, 18.77, 5736.00, 31.77
 00Z 20 Apr 1992, VGTJ, 41923, 920420/0000, 23.76, 90.37, 9.0, -1.06, -6.01, -6.84, 205.61, 17.10, 17.30, 34.30, 51.60, 1839.87, 2025.75, -362.20, -258.58, 191.20, 190.98, 680.75, 718.82, 11.27, 12.41, 294.09, 957.01, 297.82, 16.63, 5757.00, 29.77
 00Z 21 Apr 1992, VGTJ, 41923, 920421/0000, 23.76, 90.37, 9.0, 2.92, -6.32, -7.29, 103.18, 20.90, 12.30, 32.30, 44.60, 2642.98, 2865.59, -319.17, -216.26, 187.97, 187.72, 731.71, 763.53, 23.52, 25.50, 294.58, 934.64, 300.34, 17.58, 5769.00, 32.27
 00Z 23 Apr 1992, VGTJ, 41923, 920423/0000, 23.76, 90.37, 9.0, 1.49, -10.40, -11.49, 129.59, 28.50, 13.70, 33.70, 47.40, 4950.91, 5226.07, -208.55, -116.48, 148.82, 148.77, 776.53, 813.75, 86.81, 91.63, 296.80, 944.53, 301.70, 20.03, 5772.00, 39.69
 00Z 24 Apr 1992, VGTJ, 41923, 920424/0000, 23.76, 90.37, 9.0, 0.48, -5.33, -5.90, 131.39, 29.70, 17.50, 31.50, 49.00, 1498.82, 1607.61, -251.88, -174.55, 192.93, 192.93, 712.48, 736.43, 42.15, 45.21, 289.59, 868.12, 301.55, 14.46, 5748.00, 35.19
 00Z 25 Apr 1992, VGTJ, 41923, 920425/0000, 23.76, 90.37, 9.0, -4.73, -9.28, -9.92, 37.06, 23.18, 33.51, 56.69, 2875.88, 3048.12, -217.16, -164.88, 186.49, 186.43, 761.35, 785.16, 5916.09, 6270.43, 293.20, 905.01, 301.71, 16.76, 5733.55, 45.10
 00Z 26 Apr 1992, VGTJ, 41923, 920426/0000, 23.76, 90.37, 9.0, -2.54, -6.30, -6.94, 243.01, 33.30, 20.30, 33.30, 53.60, 1871.06, 2005.01, -316.95, -260.81, 188.86, 188.75, 721.01, 740.53, 10.05, 10.77, 292.96, 935.68, 298.60, 15.83, 5750.00, 41.42
 00Z 27 Apr 1992, VGTJ, 41923, 920427/0000, 23.76, 90.37, 9.0, 2.12, -0.24, -0.51, 213.56, 26.70, 13.10, 33.10, 46.20, 80.16, 102.39, -720.70, -621.58, 317.55, 322.51, 515.78, 525.97, 1.52, 1.94, 288.13, 883.35, 298.56, 12.36, 5774.00, 34.07
 00Z 28 Apr 1992, VGTJ, 41923, 920428/0000, 23.76, 90.37, 9.0, 0.12, -2.23, -2.37, 159.81, 31.90, 19.50, 30.50, 50.00, 123.16, 135.69, -368.19, -322.58, 438.16, 436.83, 638.21, 641.61, 1.00, 1.11, 286.34, 866.22, 298.35, 11.20, 5707.00, 36.94
 00Z 30 Apr 1992, VGTJ, 41923, 920430/0000, 23.76, 90.37, 9.0, -2.82, -7.33, -7.94, 221.21, 39.80, 22.90, 28.90, 51.80, 2046.12, 2215.32, -51.28, -29.58, 215.20, 215.09, 823.20, 844.86, 897.35, 971.55, 294.22, 935.28, 299.93, 17.18, 5736.00, 50.12
 00Z 01 Apr 1993, VGTJ, 41923, 930401/0000, 23.76, 90.37, 9.0, 8.29, 5.14, 4.75, 71.01, 15.50, 8.50, 26.50, 35.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 284.95, 860.86, 297.43, 10.26, 5733.00, 23.61
 00Z 02 Apr 1993, VGTJ, 41923, 930402/0000, 23.76, 90.37, 9.0, -1.07, -4.54, -5.03, 215.01, 29.50, 20.50, 27.50, 48.00, 1868.41, 2043.11, -88.75, -56.35, 188.46, 188.33, 779.20, 807.01, 87.60, 95.79, 295.12, 959.20, 298.67, 17.69, 5755.00, 46.97
 00Z 03 Apr 1993, VGTJ, 41923, 930403/0000, 23.76, 90.37, 9.0, 0.23, -1.80, -2.45, 198.39, 30.10, 19.90, 26.90, 46.80, 595.11, 734.47, -142.11, -109.17, 279.45, 279.40, 743.69, 765.96, 10.78, 13.31, 292.34, 950.23, 296.66, 14.98, 5732.00, 37.43
 00Z 05 Apr 1993, VGTJ, 41923, 930405/0000, 23.76, 90.37, 9.0, 0.57, 1.02, 0.72, 193.59, 29.30, 18.50, 28.50, 47.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 289.11, 913.42, 296.84, 12.70, 5751.00, 48.35
 00Z 06 Apr 1993, VGTJ, 41923, 930406/0000, 23.76, 90.37, 9.0, 6.44, 0.88, 0.41, 60.99, 24.00, 7.70, 30.70, 38.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 286.91, 871.93, 298.38, 11.56, 5774.00, 27.40
 00Z 07 Apr 1993, VGTJ, 41923, 930407/0000, 23.76, 90.37, 9.0, -0.65, -4.58, -5.36, 210.79, 27.70, 18.30, 31.30, 49.60, 911.91, 1076.11, -297.01, -221.95, 288.29, 288.62, 702.58, 729.36, 24.55, 28.97, 292.81, 920.81, 299.81, 15.96, 5773.00, 36.63
 06Z 07 Apr 1993, VGTJ, 41923, 930407/0600, 23.76, 90.37, 9.0, -0.65, -4.58, -5.36, 210.79, 27.70, 18.30, 31.30, 49.60, 752.41, 922.38, -297.01, -221.95, 288.29, 288.62, 702.58, 729.74, 12.97, 15.90, 292.81, 920.81, 299.81, 15.96, 5773.00, 35.98
 00Z 08 Apr 1993, VGTJ, 41923, 930408/0000, 23.76, 90.37, 9.0, -1.39, -7.31, -7.83, 201.00, 26.10, 17.10, 36.10, 53.20, 1273.72, 1386.51, -387.83, -291.36, 279.19, 279.27, 683.65, 709.55, 134.51, 146.42, 291.22, 904.37, 299.73, 14.74, 5760.00, 32.72
 00Z 09 Apr 1993, VGTJ, 41923, 930409/0000, 23.76, 90.37, 9.0, 2.05, -0.56, -1.06, 23.96, 16.05, 30.82, 46.87, 41.76, 33.50, -470.32, -398.48, 428.54, 583.23, 641.20, 654.78, 1.47, 1.18, 285.90, 865.57, 297.97, 10.97, 5589.47, 23.37
 00Z 10 Apr 1993, VGTJ, 41923, 930410/0000, 23.76, 90.37, 9.0, 2.67, -9.27, -10.39, 114.79, 26.70, 13.30, 32.30, 45.60, 3347.79, 3632.54, -125.68, -61.54, 182.36, 182.30, 787.04, 826.89, 115.51, 125.34, 296.32, 969.17, 299.00, 18.86, 5736.00, 34.68
 00Z 11 Apr 1993, VGTJ, 41923, 930411/0000, 23.76, 90.37, 9.0, -2.03, -3.81, -4.22, 222.99, 33.70, 20.70, 30.70, 51.40, 1838.68, 1943.45, -195.21, -159.96, 720.95, 738.77, 34.48, 36.44, 292.36, 934.52, 298.08, 15.24, 5726.00, 44.34
 00Z 12 Apr 1993, VGTJ, 41923, 930412/0000, 23.76, 90.37, 9.0, -2.42, -0.94, -1.28, 36.30, 22.10, 30.10, 52.20, 50.56, 84.20, -422.27, -391.31, 448.83, 446.04, 622.20, 634.39, 11.37, 18.94, 290.64, 957.44, 294.29, 13.33, 5709.00, 40.32
 00Z 13 Apr 1993, VGTJ, 41923, 930413/0000, 23.76, 90.37, 9.0, 1.19, -0.28, -0.32, 137.40, 29.70, 18.50, 29.50, 48.00, 4.32, 5.95, -475.52, -427.58, 485.23, 486.88, 538.14, 530.32, 0.24, 0.33, 289.35, 952.90, 293.38, 12.35, 5679.00, 37.59
 00Z 14 Apr 1993, VGTJ, 41923, 930414/0000, 23.76, 90.37, 9.0, -0.42, 28.90, 21.10, 28.10, 49.20, 0.00, 0.00, 5685.00, 5685.00
 00Z 15 Apr 1993, VGTJ, 41923, 930415/0000, 23.76, 90.37, 9.0, -3.30, 38.49, 24.49, 26.89, 51.39, 0.00, 0.00, 5660.49, 5660.49
 00Z 16 Apr 1993, VGTJ, 41923, 930416/0000, 23.76, 90.37, 9.0, -4.29, -4.75, -5.60, 380.02, 34.50, 25.10, 25.50, 50.60, 1674.50, 1895.97, -5.94, -5.01, 187.14, 186.74, 857.84, 871.36, 22.76, 25.77, 295.44, 974.49, 297.64, 17.75, 5727.00, 46.56
 00Z 17 Apr 1993, VGTJ, 41923, 930417/0000, 23.76, 90.37, 9.0, 5.78, -1.54, -2.30, 129.01, 25.70, 11.70, 26.70, 38.40, 1028.76, 1210.86, -171.05, -107.35, 199.46, 199.44, 758.57, 783.22, 10.57, 12.44, 293.63, 939.52, 298.93, 16.52, 5758.00, 36.43
 00Z 18 Apr 1993, VGTJ, 41923, 930418/0000, 23.76, 90.37, 9.0, 6.95, -1.42, -2.27, 75.00, 21.50, 7.50, 29.50, 37.00, 896.62, 1106.59, -291.80, -205.42, 221.50, 221.39, 738.63, 757.66, 27.46, 33.89, 292.30, 920.27, 299.35, 15.58, 5721.00, 24.54
 00Z 19 Apr 1993, VGTJ, 41923, 930419/0000, 23.76, 90.37, 9.0, -1.03, -7.62, -8.72, 186.80, 23.30, 19.90, 29.90, 49.80, 2539.42, 2856.63, -73.83, -33.47, 183.52, 183.07, 799.43, 829.80, 109.14, 122.77, 295.56, 952.60, 299.72, 18.40, 5738.00, 33.25
 00Z 20 Apr 1993, VGTJ, 41923, 930420/0000, 23.76, 90.37, 9.0, 2.02, -6.97, -8.10, 122.41, 23.90, 15.70, 29.70, 45.40, 2750.77, 3070.48, -96.41, -39.93, 187.39, 187.20, 791.25, 825.66, 112.39, 125.45, 295.66, 949.27, 300.11, 18.57, 5739.00, 31.10
 00Z 21 Apr 1993, VGTJ, 41923, 930421/0000, 23.76, 90.37, 9.0, -2.81, -4.92, -5.38, 273.01, 36.30, 21.30, 32.30, 53.60, 1162.53, 1257.47, -293.61, -243.76, 233.59, 233.47, 697.40, 712.60, 14.63, 15.82, 292.07, 935.03, 297.76, 15.00, 5753.00, 42.72
