Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 08 Aug 1992,13,400.0,7630,-17.7,-24.7,54,1.30,125,3,331.9,336.7,332.2
00Z 08 Aug 1992,14,300.0,9760,-28.7,-38.7,38,0.45,95,2,344.8,346.7,344.9
00Z 08 Aug 1992,15,250.0,11050,-36.5,-45.5,39,0.26,115,3,351.7,352.8,351.7
00Z 08 Aug 1992,16,200.0,12550,-52.9,NA,NA,NA,115,5,348.8,NA,348.8
00Z 08 Aug 1992,17,150.0,14350,-64.9,NA,NA,NA,95,19,358.1,NA,358.1
00Z 12 Aug 1992,0,1001.0,34,27.2,26.2,94,21.98,NA,NA,300.3,365.2,304.2
00Z 12 Aug 1992,1,1000.0,87,25.8,25.0,95,20.44,100,12,298.9,358.9,302.6
00Z 12 Aug 1992,2,975.7,300,25.0,23.7,92,19.37,100,15,300.3,357.4,303.8
00Z 12 Aug 1992,3,942.4,600,24.0,21.9,88,17.95,240,20,302.2,355.5,305.4
00Z 12 Aug 1992,4,910.2,900,22.9,20.1,84,16.60,240,15,304.1,353.8,307.1
00Z 12 Aug 1992,5,850.0,1492,20.8,16.6,77,14.18,240,7,307.9,351.1,310.5
00Z 12 Aug 1992,6,790.1,2100,16.6,12.4,76,11.60,130,8,309.9,345.6,312.1
00Z 12 Aug 1992,7,700.0,3107,9.6,5.5,76,8.16,110,8,313.1,338.7,314.6
